0,0
0.009999999776483,-0.537768304347992
0.019999999552965,-2.39220929145813
0.029999999329448,-5.96582078933716
0.03999999910593,-10.8471031188965
0.050000000745058,-15.9219675064087
0.059999998658896,-20.8715076446533
0.070000000298023,-25.8714485168457
0.079999998211861,-30.5685157775879
0.090000003576279,-34.3274192810059
0.100000001490116,-36.5028114318848
0.109999999403954,-37.1696166992187
0.119999997317791,-36.8500328063965
0.129999995231628,-35.3466300964355
0.140000000596046,-32.3335037231445
0.150000005960464,-27.957447052002
0.159999996423721,-22.8668365478516
0.170000001788139,-17.8330135345459
0.180000007152557,-12.9212455749512
0.189999997615814,-7.98585510253906
0.200000002980232,-3.69788360595703
0.209999993443489,-0.995701968669891
0.219999998807907,0.00359591213055
0.230000004172325,-0.269479036331177
0.239999994635582,-1.54511368274689
0.25,-4.2686972618103
0.259999990463257,-8.65972328186035
0.270000010728836,-13.8372077941895
0.280000001192093,-18.9854431152344
0.28999999165535,-23.8929462432861
0.300000011920929,-28.619987487793
0.310000002384186,-32.8964767456055
0.319999992847443,-35.861385345459
0.330000013113022,-37.1225357055664
0.340000003576279,-37.1013679504395
0.349999994039536,-36.0273170471191
0.360000014305115,-33.7135772705078
0.370000004768372,-29.9804935455322
0.379999995231628,-25.0433254241943
0.389999985694885,-19.7636451721191
0.400000005960465,-14.8427362442017
0.409999996423721,-10.0151596069336
0.419999986886978,-5.4156699180603
0.430000007152557,-1.90288639068604
0.439999997615814,-0.076380208134651
0.449999988079071,0.005577518139035
0.46000000834465,-0.993790209293366
0.469999998807907,-3.02960085868835
0.479999989271164,-6.64013433456421
0.490000009536743,-11.5797243118286
0.5,-16.9471282958984
0.509999990463257,-22.0297660827637
0.519999980926514,-26.7277812957764
0.529999971389771,-31.1581764221191
0.540000021457672,-34.813159942627
0.550000011920929,-36.8610992431641
0.560000002384186,-37.3184776306152
0.569999992847443,-36.5554389953613
0.579999983310699,-34.7142753601074
0.589999973773956,-31.7024364471436
0.600000023841858,-27.2615795135498
0.610000014305115,-21.9203186035156
0.620000004768372,-16.7207641601563
0.629999995231628,-11.8893566131592
0.639999985694885,-7.31533861160278
0.649999976158142,-3.2632999420166
0.660000026226044,-0.537046194076538
0.670000016689301,0.254350364208221
0.680000007152557,-0.474944710731506
0.689999997615814,-2.16170358657837
0.699999988079071,-5.01770496368408
0.709999978542328,-9.34637928009033
0.72000002861023,-14.6736469268799
0.730000019073486,-20.1032905578613
0.740000009536743,-24.9305286407471
0.75,-29.3665027618408
0.759999990463257,-33.3923072814941
0.769999980926514,-36.205924987793
0.779999971389771,-37.4071731567383
0.790000021457672,-37.0482292175293
0.800000011920929,-35.5006980895996
0.810000002384186,-33.0290679931641
0.819999992847443,-29.2850742340088
0.829999983310699,-24.2390918731689
0.839999973773956,-18.7855587005615
0.850000023841858,-13.7019758224487
0.860000014305115,-9.10965538024902
0.870000004768372,-4.92661857604981
0.879999995231628,-1.5064309835434
0.889999985694885,0.254378527402878
0.899999976158142,0.049381468445063
0.910000026226044,-1.39713406562805
0.920000016689301,-3.8109450340271
0.930000007152557,-7.41113662719727
0.939999997615814,-12.2983999252319
0.949999988079071,-17.9135799407959
0.959999978542328,-23.1166553497314
0.97000002861023,-27.6685829162598
0.980000019073486,-31.7858619689941
0.990000009536743,-35.1435775756836
1,-37.148193359375
1.00999999046326,-37.4603233337402
1.01999998092651,-36.2570381164551
1.02999997138977,-34.0685577392578
1.03999996185303,-30.9416007995605
1.04999995231628,-26.4828910827637
1.05999994277954,-21.1005973815918
1.07000005245209,-15.6560192108154
1.08000004291534,-10.7987442016602
1.0900000333786,-6.61011743545532
1.10000002384186,-2.86121129989624
1.11000001430511,-0.258465617895126
1.12000000476837,0.443859994411469
1.12999999523163,-0.606057286262512
1.13999998569489,-2.80833029747009
1.14999997615814,-5.87587833404541
1.1599999666214,-10.111870765686
1.16999995708466,-15.5013561248779
1.17999994754791,-21.0840530395508
1.19000005722046,-25.9820556640625
1.20000004768372,-30.211446762085
1.21000003814697,-33.8086280822754
1.22000002861023,-36.4565849304199
1.23000001907349,-37.6149101257324
1.24000000953674,-36.9664077758789
1.25,-35.0350646972656
1.25999999046326,-32.2742462158203
1.26999998092651,-28.4247646331787
1.27999997138977,-23.4805870056152
1.28999996185303,-17.8910598754883
1.29999995231628,-12.5788640975952
1.30999994277954,-8.17869853973389
1.32000005245209,-4.37021684646606
1.33000004291534,-1.23642146587372
1.3400000333786,0.415279984474182
1.35000002384186,0.122290797531605
1.36000001430511,-1.76488280296326
1.37000000476837,-4.63321685791016
1.37999999523163,-8.28205680847168
1.38999998569489,-13.1158447265625
1.39999997615814,-18.7714920043945
1.4099999666214,-24.1097450256348
1.41999995708466,-28.6781349182129
1.42999994754791,-32.412841796875
1.44000005722046,-35.4224967956543
1.45000004768372,-37.3418235778809
1.46000003814697,-37.4956817626953
1.47000002861023,-36.0092315673828
1.48000001907349,-33.4483413696289
1.49000000953674,-30.0341911315918
1.5,-25.6554069519043
